contig,synthCount,contigOrthoCount,contigLength,geneDensity,contigOrthoCount>2,geneDensity>=0.000003,maxValue>=40%contigOrthoCount,X,2L,2R,3L,3R,4,Y,allocation
tig00003571,0,0,32514,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003574,0,0,37038,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003576,0,0,35722,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003578,0,0,37962,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003580,0,0,33836,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003581,0,0,34980,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003582,0,0,47000,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003583,0,0,39763,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003584,0,0,27429,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003588,0,0,35872,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003591,0,0,42396,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003592,0,0,41540,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003593,0,0,29064,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003594,0,0,28820,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003595,0,0,23315,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003596,0,0,36074,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003597,0,0,33816,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003599,0,0,37371,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003602,0,0,31846,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003604,0,0,47687,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003606,0,0,38705,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003608,0,0,48550,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003611,0,0,34303,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003613,0,0,20180,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003614,0,0,36080,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003617,0,0,31576,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003618,0,0,109073,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003619,0,0,46877,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003622,0,0,41190,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003623,0,0,32581,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003624,0,0,39256,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003626,0,0,30622,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003630,0,0,41309,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003631,0,0,41878,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003634,0,0,29033,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003636,0,0,37574,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003637,0,0,27831,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003638,0,0,41452,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003639,0,0,34954,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003640,0,0,26933,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003642,0,0,169785,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003644,0,0,42511,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003645,0,0,23022,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003646,0,0,112805,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003651,0,0,77370,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003653,0,0,25257,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003654,0,0,31435,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003655,0,0,31685,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003656,0,0,24715,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003657,0,0,47767,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003659,0,0,33518,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003660,0,0,31506,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003661,0,0,22245,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003662,0,0,65264,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003664,0,0,23939,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003666,0,0,25856,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003667,0,0,24145,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003668,0,0,31805,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003669,0,0,29845,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003671,0,0,27658,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003673,0,0,37757,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003674,0,0,51363,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003679,0,0,25317,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003680,0,0,53667,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003681,0,0,28873,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003683,0,0,27335,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003684,0,0,91695,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003686,0,0,237497,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003688,0,0,38880,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003689,0,0,231588,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003691,0,0,39766,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003692,0,0,30869,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003693,0,0,31970,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003694,0,0,19522,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003695,0,0,24443,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003696,0,0,34742,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003697,0,0,92295,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003698,0,0,54239,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003702,0,0,31850,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003703,0,0,27344,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003705,0,0,32143,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003706,0,0,26721,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003707,0,0,29299,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003708,0,0,43231,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003709,0,0,147114,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003710,0,0,26748,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003711,0,0,41976,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003714,0,0,29631,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003716,0,0,36667,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003717,0,0,28669,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003720,0,0,33721,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003721,0,0,38138,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003722,0,0,24344,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003723,0,0,53606,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003725,0,0,39487,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003726,0,0,34905,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003727,0,0,37589,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003728,0,0,35353,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003731,0,0,36622,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003732,0,0,28276,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003734,0,0,134716,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003735,0,0,50155,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003738,0,0,40133,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003741,0,0,57754,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003745,0,0,36574,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003746,0,0,38613,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003747,0,0,33697,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003748,0,0,45900,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003751,0,0,44740,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003752,0,0,34140,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003754,0,0,34939,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003755,0,0,33074,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003756,0,0,35074,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003757,0,0,45969,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003759,0,0,37150,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003761,0,0,29544,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003762,0,0,21771,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003763,0,0,42567,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003764,0,0,1926062,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003765,0,0,47314,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003767,0,0,33375,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003768,0,0,33805,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003769,0,0,29820,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003771,0,0,82113,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003773,0,0,23219,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003774,0,0,37324,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003776,0,0,3755309,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003777,0,0,39556,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003778,0,0,21168,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003779,0,0,31964,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003780,0,0,23345,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003781,0,0,39105,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003782,0,0,23621,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003783,0,0,20954,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003784,0,0,38483,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003786,0,0,57012,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003787,0,0,31748,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003788,0,0,30985,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003790,0,0,39528,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003791,0,0,41904,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003797,0,0,36473,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003800,0,0,23447,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003805,0,0,34918,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003807,0,0,29002,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003810,0,0,28719,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003811,0,0,34077,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003812,0,0,29605,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003813,0,0,26362,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003814,0,0,40777,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003815,0,0,29563,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003817,0,0,30879,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003821,0,0,34160,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003824,0,0,37917,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003826,0,0,38084,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003827,0,0,40319,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003829,0,0,26535,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003831,0,0,32858,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003835,0,0,36735,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003837,0,0,24022,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003843,0,0,23073,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003849,0,0,36266,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003850,0,0,34028,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003854,0,0,39528,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003855,0,0,25521,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003856,0,0,21336,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003857,0,0,38358,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003858,0,0,39177,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003859,0,0,36489,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003861,0,0,24160,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003862,0,0,37590,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003863,0,0,28837,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003864,0,0,30249,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003865,0,0,22897,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003866,0,0,42039,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003871,0,0,34861,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003872,0,0,31759,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003874,0,0,33423,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003875,0,0,29988,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003876,0,0,201905,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003877,0,0,39916,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003878,0,0,34697,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003882,0,0,27274,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003884,0,0,38676,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003887,0,0,33187,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003890,0,0,30659,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003892,0,0,40442,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003895,0,0,37045,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003898,0,0,23546,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003902,0,0,34255,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003907,0,0,22682,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003908,0,0,30185,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003909,0,0,33102,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003911,0,0,30555,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003913,0,0,61576,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003916,0,0,33590,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003917,0,0,38226,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003920,0,0,112080,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003921,0,0,167044,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003924,0,0,35978,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003925,0,0,32983,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003926,0,0,47191,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003929,0,0,26244,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003930,0,0,38864,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003931,0,0,44542,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003932,0,0,43508,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003933,0,0,138244,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003934,0,0,36945,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003935,0,0,29238,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003936,0,0,30801,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003937,0,0,32460,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003938,0,0,36509,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003941,0,0,40867,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003942,0,0,22425,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003944,0,0,28814,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003947,0,0,46841,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003948,0,0,27842,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003949,0,0,41510,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003950,0,0,37376,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003952,0,0,29691,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003958,0,0,38846,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003960,0,0,28873,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003962,0,0,35252,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003963,0,0,37072,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003964,0,0,34591,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003965,0,0,26418,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003966,0,0,30410,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003967,0,0,38319,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003968,0,0,31849,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003969,0,0,44009,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003970,0,0,17051,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003971,0,0,29892,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003974,0,0,34974,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003976,0,0,40136,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003979,0,0,33073,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003980,0,0,20155,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003981,0,0,38999,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003982,0,0,29766,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003983,0,0,32932,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003984,0,0,28865,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003986,0,0,30943,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003988,0,0,36676,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003989,0,0,35732,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003990,0,0,33315,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003991,0,0,26650,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003998,0,0,41445,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00003999,0,0,39477,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004001,0,0,30967,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004003,0,0,35768,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004004,0,0,3496644,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004005,0,0,27197,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004006,0,0,67642,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004008,0,0,60591,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004010,0,0,39623,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004014,0,0,36045,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004015,0,0,47745,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004017,0,0,27169,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004019,0,0,31369,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004020,0,0,38788,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004021,0,0,39774,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004022,0,0,29667,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004023,0,0,24188,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004025,0,0,81455,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004027,0,0,32017,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004028,0,0,36997,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004029,0,0,35708,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004031,0,0,29396,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004033,0,0,61877,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004037,0,0,50229,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004038,0,0,75411,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004039,0,0,30804,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004040,0,0,37314,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004042,0,0,45898,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004044,0,0,51299,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004047,0,0,55224,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004049,0,0,38099,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004058,0,0,39327,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004062,0,0,26335,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004063,0,0,30479,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004064,0,0,171518,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004070,0,0,36134,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004072,0,0,57847,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004077,0,0,41263,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004078,0,0,28847,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004079,0,0,34635,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004082,0,0,123223,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004085,0,0,61989,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004089,0,0,40791,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004090,0,0,40285,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004092,0,0,34028,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004098,0,0,27542,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004099,0,0,36032,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004104,0,0,39889,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004107,0,0,37198,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004114,0,0,46379,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004117,0,0,19865,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004120,0,0,38412,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004122,0,0,19111,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004125,0,0,29604,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004127,0,0,26541,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004137,0,0,37494,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004140,0,0,36475,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004142,0,0,30276,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004143,0,0,34959,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004144,0,0,21256,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004145,0,0,2284596,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004147,0,0,28045,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004150,0,0,43966,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004151,0,0,35056,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004152,0,0,33325,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004153,0,0,34887,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004156,0,0,38128,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004158,0,0,35868,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004159,0,0,30515,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004172,0,0,25802,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004177,0,0,41990,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004178,0,0,56460,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004179,0,0,36832,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004182,0,0,38971,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004183,0,0,71913,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004185,0,0,55490,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004187,0,0,26376,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004188,0,0,33530,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004190,0,0,2341659,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004191,0,0,22106,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004192,0,0,27187,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004193,0,0,34044,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004194,0,0,36421,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004195,0,0,159678,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004196,0,0,34310,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004197,0,0,20872,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00004201,0,0,99221,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
